1,0.1079,0.7593,0.132815
10,0.16091,0.693065,0.14606
11,0.134595,0.73945,0.125935
12,0.11462,0.76457,0.12081
13,0.119585,0.74965,0.130725
14,0.13776,0.7302,0.13207
15,0.118495,0.7415,0.14001
16,0.11698,0.718645,0.16437
17,0.13023,0.72669,0.143095
18,0.1309,0.727055,0.142035
19,0.141855,0.743585,0.114535
2,0.091035,0.76786,0.141115
20,0.11816,0.7511,0.13070500000000002
21,0.18344,0.69842,0.11816
22,0.135235,0.739185,0.125555
23,0.12865000000000001,0.7496,0.12173
24,0.118785,0.763145,0.118065
25,0.115185,0.74366,0.141165
26,0.135645,0.75053,0.11382
27,0.11943,0.75283,0.127735
28,0.11335,0.72046,0.16621
29,0.080665,0.820245,0.0991
3,0.104125,0.770445,0.12545
30,0.110785,0.755595,0.133615
4,0.121295,0.71848,0.160225
5,0.1607,0.7221650000000001,0.11714
6,0.13081,0.756225,0.112955
7,0.129285,0.744405,0.12632
8,0.14654999999999999,0.74253,0.11092
9,0.112615,0.755405,0.131995
