1,0.15636,0.71036,0.13326
10,0.1601,0.73939,0.10052
11,0.14171,0.728895,0.129395
12,0.175345,0.69537,0.129285
13,0.112705,0.77354,0.113765
14,0.15832,0.713095,0.12861
15,0.14306,0.7473,0.109675
16,0.120065,0.749605,0.130325
17,0.144005,0.75066,0.105345
18,0.15016,0.76122,0.08861
19,0.14051,0.73447,0.125
2,0.14341,0.7479,0.108665
20,0.135645,0.763275,0.10108
21,0.110215,0.774495,0.11529
22,0.120485,0.76546,0.11407
23,0.138285,0.733185,0.128525
24,0.15394,0.698045,0.148005
25,0.139015,0.6878,0.173185
26,0.13907,0.70385,0.157055
27,0.133645,0.68506,0.181285
28,0.145165,0.7019,0.15294
3,0.141075,0.7497,0.10924
4,0.13215,0.75307,0.11478
5,0.12816,0.766775,0.105065
6,0.14288,0.733605,0.12353
7,0.135675,0.745625,0.118675
8,0.14155500000000001,0.743615,0.11485
9,0.153525,0.72428,0.122205
