1,0.104755,0.7746,0.120645
10,0.088515,0.79065,0.120825
11,0.07827450980392157,0.7879117647058823,0.1338235294117647
12,0.09942424242424243,0.7819545454545455,0.11862878787878788
13,0.075225,0.78726,0.137515
14,0.08081818181818182,0.8077700534759358,0.11137433155080215
15,0.086,0.7869465240641711,0.12703208556149734
16,0.08856571428571429,0.7902971428571428,0.12115428571428571
17,0.089395,0.80163,0.109005
18,0.083275,0.79605,0.12068125
19,0.08623239436619719,0.7492535211267606,0.16448591549295774
2,0.10342,0.758435,0.138135
20,0.08683,0.78231,0.13086
21,0.076975,0.7762,0.146805
22,0.128055,0.74407,0.127865
23,0.090795,0.776895,0.132315
24,0.07767883211678832,0.7808978102189781,0.14145255474452556
25,0.05834146341463414,0.7839390243902439,0.1576829268292683
26,0.06316666666666666,0.8235208333333334,0.11326041666666667
27,0.095445,0.76131,0.14325
28,0.12344000000000001,0.797595,0.07897
29,0.07642,0.789355,0.13424
3,0.08625000000000001,0.77708,0.136645
30,0.06543835616438357,0.8158561643835617,0.11868493150684932
31,0.0709037037037037,0.7908666666666667,0.13822962962962962
4,0.10343312101910827,0.7818662420382165,0.11470063694267515
5,0.1177037037037037,0.7817185185185185,0.10052592592592592
6,0.087905,0.79495,0.117135
7,0.088335,0.76004,0.15165
8,0.111705,0.761015,0.127285
9,0.087885,0.77947,0.13263
