1,0.10635,0.049100000000000005,0.1843,0.1144,0.4053
10,0.1135,0.0348,0.1921,0.1335,0.4054
11,0.10450980392156863,0.03215686274509804,0.17362745098039215,0.115,0.3388235294117647
12,0.09893939393939394,0.05325757575757576,0.2384848484848485,0.11204545454545455,0.3909848484848485
13,0.10025,0.06815,0.20205,0.1364,0.3725
14,0.08898395721925134,0.055668449197860966,0.14433155080213905,0.12390374331550802,0.4048663101604278
15,0.12823529411764706,0.06540106951871658,0.17631016042780748,0.1393048128342246,0.3832620320855615
16,0.08885714285714286,0.05765714285714286,0.2012,0.12434285714285714,0.3849714285714286
17,0.08575,0.0465,0.2124,0.154,0.4309
18,0.111375,0.053,0.1876875,0.1116875,0.3293125
19,0.19471830985915492,0.04584507042253521,0.18211267605633802,0.14619718309859156,0.3037323943661972
2,0.10025,0.0376,0.1715,0.1669,0.40815
20,0.124,0.0342,0.24295,0.1364,0.32695
21,0.12545,0.03335,0.21735000000000002,0.07525,0.4415
22,0.0985,0.026350000000000002,0.2279,0.0959,0.4608
23,0.1103,0.03225,0.21625,0.11175,0.3941
24,0.14255474452554745,0.04598540145985402,0.14489051094890512,0.1497080291970803,0.30394160583941604
25,0.19646341463414635,0.006585365853658536,0.22060975609756098,0.12,0.2730487804878049
26,0.15979166666666667,0.06802083333333334,0.145625,0.09083333333333334,0.32697916666666665
27,0.1341,0.02305,0.20325000000000001,0.1456,0.3537
28,0.08225,0.0361,0.17145,0.15105,0.46835
29,0.10325000000000001,0.0454,0.17205,0.11725000000000001,0.3967
3,0.1364,0.04265,0.199,0.19155,0.3647
30,0.11965753424657534,0.03465753424657534,0.1891780821917808,0.10712328767123287,0.3984931506849315
31,0.17622222222222222,0.04555555555555556,0.15874074074074074,0.12244444444444444,0.3854814814814815
4,0.1329299363057325,0.046815286624203825,0.19439490445859872,0.12904458598726115,0.37522292993630574
5,0.1005925925925926,0.06207407407407407,0.17837037037037037,0.12362962962962963,0.35733333333333334
6,0.0929,0.08075,0.167,0.16065000000000002,0.38355
7,0.1165,0.06235,0.1454,0.16905,0.39590000000000003
8,0.11865,0.05045,0.19385,0.1275,0.4137
9,0.0888,0.060950000000000004,0.2526,0.14525,0.3419
