1,0.136015,0.730795,0.133165
10,0.13006500000000001,0.735175,0.13476
11,0.132465,0.75452,0.10802
12,0.099415,0.77184,0.12872
13,0.12878,0.7349,0.1363
14,0.116165,0.75417,0.129665
15,0.12928,0.73551,0.13519
16,0.15907,0.71638,0.124565
17,0.115675,0.770245,0.11405
18,0.14135,0.74871,0.10992
19,0.142095,0.726815,0.1311
2,0.138455,0.738055,0.123465
20,0.11102,0.76384,0.12512
21,0.117705,0.74239,0.139905
22,0.170485,0.71422,0.11527
23,0.16222,0.744535,0.093245
24,0.15317,0.72375,0.123115
25,0.116875,0.77346,0.109625
26,0.13969,0.72927,0.13104
27,0.10697,0.772525,0.115525
28,0.11738,0.749015,0.13359
29,0.130275,0.748465,0.116245
3,0.12405000000000001,0.75586,0.12009500000000001
30,0.14506,0.7464,0.103535
31,0.135685,0.74159,0.12272
4,0.130675,0.74364,0.125685
5,0.11675,0.72807,0.15517
6,0.1423,0.75152,0.106195
7,0.120395,0.745235,0.13435
8,0.12752,0.759765,0.112735
9,0.103925,0.776885,0.11919
