1,0.121655,0.773225,0.10509
10,0.12593000000000001,0.7536,0.120445
11,0.09965500000000001,0.79304,0.107275
12,0.1393,0.738925,0.121765
13,0.17379,0.705375,0.12085
14,0.140445,0.7554,0.104155
15,0.14463,0.725665,0.12971
16,0.14472,0.7568,0.098455
17,0.151785,0.71201,0.13621
18,0.149855,0.728405,0.12177
19,0.14448,0.748455,0.107075
2,0.109445,0.773495,0.117085
20,0.1531,0.73884,0.108035
21,0.158765,0.72815,0.11308
22,0.130115,0.7669,0.10297
23,0.163915,0.74342,0.09268
24,0.172505,0.72509,0.102445
25,0.146355,0.74549,0.108135
26,0.14955,0.73274,0.117705
27,0.148675,0.71104,0.140285
28,0.121035,0.771995,0.106955
29,0.147655,0.734375,0.118005
3,0.123865,0.752995,0.123125
30,0.16136,0.72986,0.108795
31,0.149445,0.71063,0.139925
4,0.09766,0.777125,0.125195
5,0.11331,0.76783,0.118885
6,0.122125,0.759025,0.118805
7,0.116695,0.74405,0.139225
8,0.134635,0.756585,0.108795
9,0.13179,0.748735,0.119485
