1,0.048085,0.830385,0.121545
10,0.065585,0.81943,0.11496
11,0.060325,0.822305,0.117395
12,0.07636666666666667,0.7841333333333333,0.13947333333333334
13,0.057179487179487176,0.8114273504273505,0.1313931623931624
14,0.050685,0.80266,0.14666
15,0.05978,0.835245,0.104995
16,0.08328571428571428,0.7905297619047619,0.12619642857142857
17,0.06165104166666667,0.7994427083333333,0.138921875
18,0.048695,0.82349,0.12778
19,0.066745,0.73658,0.196665
2,0.060605,0.8178,0.121585
20,0.064335,0.78631,0.149355
21,0.07377500000000001,0.776985,0.149255
22,0.05763,0.819225,0.123135
23,0.07761,0.775755,0.146645
24,0.07061,0.79788,0.13151
25,0.08825,0.78575,0.126015
26,0.08400632911392406,0.7573354430379747,0.15863291139240507
27,0.07349673202614379,0.8040915032679739,0.12245751633986929
28,0.075575,0.81425,0.11016000000000001
29,0.06894972067039107,0.8213296089385475,0.10972067039106145
3,0.05449468085106383,0.8045106382978724,0.1410159574468085
30,0.06994500000000001,0.808415,0.12163500000000001
4,0.053419889502762434,0.796121546961326,0.15047513812154698
5,0.050065217391304345,0.828572463768116,0.12134782608695652
6,0.05071681415929204,0.8565486725663717,0.09274336283185841
7,0.047353658536585366,0.8118536585365853,0.14081707317073172
8,0.060755,0.81188,0.12737
9,0.04041,0.830925,0.128685
