1,0.13107,0.7427,0.126235
10,0.11913,0.75841,0.122465
11,0.140385,0.764905,0.094695
12,0.138615,0.77368,0.087715
13,0.153335,0.732235,0.114445
14,0.128555,0.75309,0.11833
15,0.119925,0.77582,0.10424
16,0.129645,0.74973,0.12066
17,0.122705,0.763895,0.113425
18,0.12206499999999999,0.773635,0.104295
19,0.113605,0.77211,0.11427999999999999
2,0.138225,0.76072,0.10104
20,0.14841000000000001,0.72657,0.12501
21,0.140255,0.74968,0.11008
22,0.118565,0.76414,0.1173
23,0.128625,0.75605,0.11534
24,0.134675,0.74926,0.11603
25,0.137855,0.76175,0.1004
26,0.119635,0.749725,0.130655
27,0.12951000000000001,0.74979,0.120735
28,0.12901,0.772235,0.098745
29,0.121015,0.758645,0.12036
3,0.10032,0.789505,0.110165
30,0.10708,0.777915,0.114995
31,0.12518,0.734175,0.14063
4,0.119485,0.779865,0.10064
5,0.12946,0.74928,0.121255
6,0.126045,0.77914,0.094825
7,0.11423,0.777765,0.10801
8,0.12776,0.772145,0.10011
9,0.118075,0.781535,0.100395
