1,0.07434,0.79962,0.126065
10,0.08132173913043478,0.7918000000000001,0.1268608695652174
11,0.06519090909090909,0.8047818181818182,0.1300272727272727
12,0.05991379310344828,0.8169770114942528,0.12313218390804598
13,0.061704545454545456,0.8170113636363636,0.12127840909090909
14,0.065395,0.784365,0.15024
15,0.082585,0.776595,0.140845
16,0.065605,0.81984,0.11458
17,0.06461475409836065,0.8239590163934426,0.11142622950819672
18,0.04963934426229508,0.7972377049180328,0.15312295081967214
19,0.09389417989417989,0.7752433862433863,0.13087301587301586
2,0.0800960451977401,0.7927344632768362,0.1271638418079096
20,0.093275,0.791905,0.114835
21,0.09373,0.79546,0.11081
22,0.083765,0.79689,0.119335
23,0.087785,0.794705,0.11751
24,0.06716666666666667,0.8058141025641026,0.12700641025641027
25,0.07502727272727273,0.7977545454545455,0.12718181818181817
26,0.05289156626506024,0.8366746987951807,0.1104277108433735
27,0.05658083832335329,0.8320239520958084,0.11139520958083832
28,0.07681521739130436,0.8040380434782609,0.11916304347826087
29,0.07364864864864865,0.7939594594594594,0.1323581081081081
3,0.06585526315789474,0.7766842105263158,0.15746052631578947
30,0.06797604790419162,0.8118862275449101,0.12015568862275448
31,0.04612987012987013,0.762012987012987,0.19183766233766233
4,0.0906076923076923,0.7765384615384615,0.13286153846153848
5,0.10472538860103628,0.7806321243523316,0.11467357512953368
6,0.060304093567251464,0.8198888888888889,0.11983040935672515
7,0.071045,0.787335,0.141585
8,0.084595,0.787445,0.127965
9,0.08335294117647059,0.7960053475935829,0.12063636363636364
