1,0.12085,0.05055,0.32895,0.1051,0.26885
10,0.092,0.04655,0.2385,0.1618,0.3358
11,0.11120000000000001,0.04885,0.24145,0.14235,0.3006
12,0.1202,0.01995,0.2277,0.16615,0.36055
13,0.0977,0.04345,0.17875,0.1516,0.3635
14,0.1034,0.03615,0.1989,0.156,0.37035
15,0.1129,0.04485,0.253,0.1718,0.3217
16,0.1191,0.032350000000000004,0.2599,0.14880000000000002,0.2945
17,0.133,0.03935,0.2624,0.1455,0.299
18,0.1226,0.0623,0.24025,0.1449,0.3345
19,0.10285,0.0354,0.1998,0.14555,0.33585
2,0.11185,0.06465,0.19915,0.16795000000000002,0.3409
20,0.11325,0.0623,0.21435,0.14425,0.34045
21,0.10930000000000001,0.0606,0.2332,0.1638,0.2923
22,0.1127,0.04605,0.2561,0.12615,0.3533
23,0.09505,0.037450000000000004,0.2506,0.15435000000000001,0.33685
24,0.0852,0.0392,0.2979,0.16135,0.30065000000000003
25,0.1032,0.03805,0.22155,0.15355,0.3582
26,0.0641,0.047850000000000004,0.17455,0.164,0.41405000000000003
27,0.0854,0.046150000000000004,0.19090000000000001,0.1669,0.36515000000000003
28,0.09835,0.0341,0.23285,0.152,0.3822
29,0.1045,0.0392,0.16335,0.14865,0.40875
3,0.16885,0.0449,0.20350000000000001,0.16770000000000002,0.3241
30,0.1328,0.0553,0.19195,0.16885,0.33565
4,0.12955,0.04045,0.18425,0.18705,0.31335
5,0.1047,0.04505,0.2202,0.1653,0.3541
6,0.1013,0.04385,0.20765,0.1687,0.37320000000000003
7,0.0793,0.04465,0.2566,0.1792,0.3398
8,0.07355,0.0576,0.25,0.17255,0.3357
9,0.12015,0.041550000000000004,0.22285,0.17815,0.3018
