1,0.15903,0.70625,0.13470000000000001
10,0.147205,0.712995,0.13976
11,0.14878,0.72131,0.1299
12,0.17324,0.70103,0.1257
13,0.12943,0.744955,0.125605
14,0.091585,0.591075,0.31735
15,0.15705,0.690395,0.152535
16,0.1333,0.741925,0.12478500000000001
17,0.16849,0.712775,0.11873
18,0.152395,0.72167,0.12597
19,0.13228,0.74296,0.124765
2,0.158605,0.69355,0.14785
20,0.15360000000000001,0.712285,0.134135
21,0.17527,0.69536,0.129385
22,0.16087,0.728265,0.11082
23,0.184945,0.708545,0.10653
24,0.197565,0.7043,0.09816
25,0.16631,0.701955,0.13172
26,0.160685,0.71952,0.11976
27,0.17182,0.717385,0.110785
28,0.16973,0.701785,0.128465
29,0.158195,0.723795,0.118005
3,0.140095,0.76539,0.09453
30,0.15379,0.72485,0.12134
31,0.14677,0.732005,0.12119
4,0.190505,0.697535,0.11194
5,0.149095,0.713355,0.13755
6,0.166305,0.713135,0.1206
7,0.13877,0.73531,0.125965
8,0.140375,0.730495,0.129175
9,0.178525,0.701545,0.119935
