1,0.09097,0.80625,0.102785
10,0.1077,0.76435,0.127925
11,0.096675,0.74251,0.16081
12,0.071255,0.72891,0.19985
13,0.11784,0.774935,0.107205
14,0.06772,0.665165,0.267105
15,0.11521,0.701065,0.18373
16,0.09817000000000001,0.764655,0.137135
17,0.10157,0.750315,0.14809
18,0.09723,0.780345,0.12242
19,0.088425,0.766175,0.1454
2,0.09392,0.75019,0.15589
20,0.081585,0.76932,0.149105
21,0.11338,0.75426,0.132345
22,0.0867,0.724415,0.1889
23,0.11105,0.75479,0.134155
24,0.092705,0.77494,0.132305
25,0.1102,0.764075,0.12569
26,0.11445,0.75529,0.13022
27,0.11962,0.76971,0.11071
28,0.119035,0.761785,0.119165
29,0.08953,0.742,0.16848
3,0.065825,0.777325,0.15682
30,0.09639,0.74463,0.158945
31,0.102855,0.78529,0.11188000000000001
4,0.091545,0.804185,0.104255
5,0.09592,0.77216,0.131865
6,0.11166,0.753445,0.134875
7,0.11653,0.768355,0.11512
8,0.10783,0.7733,0.118885
9,0.169295,0.731915,0.098805
