1,0.10193,0.787875,0.11018
10,0.17691,0.71385,0.109265
11,0.18473,0.7125049999999999,0.10273
12,0.161515,0.75408,0.084355
13,0.19238,0.691165,0.11646
14,0.19039,0.703415,0.106205
15,0.14287,0.759425,0.097675
16,0.116,0.728005,0.155995
17,0.11035,0.75287,0.136765
18,0.143085,0.725665,0.13123
19,0.14605,0.72679,0.12716
2,0.13289,0.75676,0.11035
20,0.12653,0.7474,0.12611
21,0.14395,0.702305,0.153725
22,0.129965,0.732285,0.13772
23,0.146215,0.70338,0.150385
24,0.12696,0.719545,0.1535
25,0.127175,0.7234,0.149415
26,0.13573,0.725705,0.13858
27,0.122855,0.734605,0.14256
28,0.145105,0.72437,0.130475
29,0.132865,0.731615,0.13554
3,0.17021,0.72768,0.10207
30,0.13496,0.71525,0.14972
4,0.135825,0.753875,0.11026
5,0.10674,0.766155,0.1271
6,0.112995,0.760675,0.126325
7,0.11358,0.75908,0.12736
8,0.15667999999999999,0.73452,0.10882
9,0.12549,0.735045,0.13943
