1,0.1489,0.70701,0.144085
10,0.12685,0.75585,0.1173
11,0.12041,0.75379,0.125805
12,0.13008,0.74938,0.12053
13,0.11516,0.75617,0.128665
14,0.133875,0.748485,0.11764
15,0.145425,0.74017,0.11443
16,0.16752,0.715625,0.116855
17,0.127825,0.776285,0.095865
18,0.155785,0.742065,0.10214
19,0.150515,0.762745,0.08678
2,0.146205,0.73021,0.123575
20,0.145005,0.76276,0.092225
21,0.18816,0.742725,0.06912
22,0.14367,0.762035,0.09431
23,0.171025,0.74707,0.08195
24,0.147575,0.72896,0.12347
25,0.11981,0.75035,0.12984
26,0.145145,0.756325,0.098495
27,0.11379,0.74627,0.139925
28,0.169435,0.725445,0.105135
29,0.100525,0.78753,0.111915
3,0.13709,0.742905,0.120025
30,0.135185,0.75107,0.11374
31,0.10354000000000001,0.785925,0.110535
4,0.167525,0.75231,0.080155
5,0.15444,0.7261,0.11942
6,0.16225,0.73935,0.0984
7,0.138885,0.713965,0.14715
8,0.145865,0.711465,0.142695
9,0.130885,0.753665,0.11545
