1,0.102885,0.732845,0.16425
10,0.09272,0.779605,0.12767
11,0.08587,0.75237,0.161765
12,0.103575,0.779975,0.116455
13,0.12106,0.733755,0.14517
14,0.10381,0.757495,0.13869
15,0.09966,0.75532,0.144985
16,0.125385,0.74807,0.126555
17,0.11737,0.757985,0.1246
18,0.1071,0.74711,0.145785
19,0.120025,0.75864,0.12132
2,0.0795,0.76907,0.15146
20,0.119305,0.753305,0.127395
21,0.12184,0.75531,0.122845
22,0.101895,0.767895,0.130245
23,0.09911,0.790375,0.11051
24,0.1191,0.749065,0.131825
25,0.09036,0.780765,0.12886
26,0.08823,0.780185,0.13156
27,0.100995,0.77839,0.120625
28,0.10319,0.76396,0.13282
29,0.10234,0.77145,0.126215
3,0.086135,0.79025,0.12363
30,0.145095,0.738035,0.116845
31,0.131745,0.73559,0.132675
4,0.096215,0.76453,0.139285
5,0.08254,0.788465,0.12898
6,0.099435,0.766925,0.133645
7,0.092725,0.719275,0.187985
8,0.078895,0.79738,0.123725
9,0.06919,0.808385,0.122445
