1,0.115775,0.7851,0.099135
10,0.11298,0.79036,0.09665
11,0.121465,0.74824,0.13027
12,0.096305,0.783475,0.120195
13,0.094195,0.79657,0.10927
14,0.117745,0.77977,0.10249
15,0.111125,0.77017,0.118715
16,0.111895,0.765805,0.12234
17,0.12304,0.760595,0.116395
18,0.09981,0.78168,0.1185
19,0.09202,0.781815,0.12617
2,0.159075,0.724515,0.1164
20,0.0916,0.79803,0.1104
21,0.112655,0.751925,0.13545
22,0.103225,0.797055,0.09971
23,0.110755,0.76749,0.12176
24,0.098005,0.793005,0.10897
25,0.0893,0.777685,0.13302
26,0.11044,0.770895,0.11864
27,0.129975,0.74777,0.122265
28,0.108295,0.799575,0.09215
29,0.10244,0.782035,0.11553
3,0.10896,0.787265,0.103785
30,0.11841,0.74824,0.13335
31,0.126895,0.722595,0.15052
4,0.120005,0.75627,0.12373
5,0.12875,0.742615,0.128665
6,0.125805,0.773765,0.100415
7,0.094835,0.7753,0.12985
8,0.113305,0.75138,0.13532
9,0.122125,0.77802,0.09985
