1,0.128195,0.740795,0.131
10,0.10133,0.761945,0.136715
11,0.104685,0.76814,0.127145
12,0.128195,0.758635,0.1132
13,0.16431,0.70999,0.1257
14,0.123355,0.75842,0.118215
15,0.16702,0.71428,0.11872
16,0.14294,0.75334,0.1037
17,0.14968,0.72776,0.122585
18,0.165085,0.734995,0.09994
19,0.12626,0.780385,0.09334
2,0.108435,0.769445,0.122125
20,0.136905,0.747135,0.115935
21,0.1562,0.73092,0.112885
22,0.132565,0.768155,0.099265
23,0.17113,0.738005,0.090895
24,0.167285,0.7208600000000001,0.111865
25,0.160805,0.72049,0.11871
26,0.153355,0.736285,0.11038
27,0.120735,0.75761,0.121665
28,0.15077000000000002,0.73616,0.113025
29,0.158015,0.72851,0.113485
3,0.141835,0.729945,0.12821
30,0.138975,0.751665,0.10938
31,0.15832,0.71506,0.126625
4,0.10932,0.78252,0.108135
5,0.12108000000000001,0.73982,0.139105
6,0.130575,0.73476,0.134675
7,0.12098,0.752875,0.12612
8,0.13123,0.74591,0.12286
9,0.11981,0.758815,0.121395
