1,0.0938,0.049800000000000004,0.21330000000000002,0.1655,0.3618
10,0.09805,0.0439,0.20550000000000002,0.1601,0.4265
11,0.10835,0.03055,0.2018,0.2071,0.3565
12,0.07415000000000001,0.0294,0.20095,0.1871,0.3531
13,0.11825000000000001,0.0367,0.2135,0.1625,0.32335
14,0.08695,0.0535,0.169,0.16895,0.361
15,0.1104,0.043250000000000004,0.1777,0.1738,0.35955
16,0.11535000000000001,0.04195,0.16945,0.1577,0.35
17,0.1116,0.04195,0.1958,0.1509,0.34985
18,0.09385,0.047850000000000004,0.20535,0.18835,0.35405000000000003
19,0.0854,0.05215,0.1812,0.16385,0.37185
2,0.07050000000000001,0.02575,0.227,0.163,0.37345
20,0.09315,0.0325,0.23665,0.1754,0.3668
21,0.12040000000000001,0.02625,0.20105,0.1413,0.38575
22,0.078,0.0587,0.1967,0.17225000000000001,0.3638
23,0.0825,0.0814,0.1365,0.2147,0.36965
24,0.13255,0.04235,0.1859,0.19125,0.3322
25,0.1091,0.03825,0.18665,0.1581,0.3475
26,0.12375,0.04,0.16655,0.17555,0.31925
27,0.125,0.035750000000000004,0.18925,0.1338,0.37055
28,0.14405,0.0216,0.16375,0.1201,0.4354
3,0.0862,0.02555,0.21860000000000002,0.1693,0.37485
4,0.07585,0.03045,0.16805,0.2115,0.4089
5,0.08410000000000001,0.04265,0.22155,0.1434,0.3529
6,0.1104,0.02775,0.19025,0.1896,0.3264
7,0.11255,0.028050000000000002,0.17815,0.15485000000000002,0.3661
8,0.06155,0.0422,0.21080000000000002,0.15935,0.4107
9,0.1073,0.0509,0.20365,0.1789,0.36385
