1,0.149735,0.762655,0.08761
10,0.113315,0.7685,0.118175
11,0.14223,0.748145,0.10964
12,0.150805,0.75335,0.095835
13,0.146185,0.748655,0.105185
14,0.139,0.76184,0.099155
15,0.118975,0.76089,0.12013
16,0.133065,0.770245,0.0967
17,0.11666,0.766795,0.116535
18,0.127155,0.767495,0.105395
19,0.10215,0.78722,0.11064
2,0.150985,0.74087,0.108125
20,0.14978,0.729685,0.12054
21,0.14308,0.742965,0.11398
22,0.13704,0.73305,0.12991
23,0.11865,0.76447,0.11684
24,0.1242,0.74738,0.12843
25,0.113815,0.78373,0.102445
26,0.104295,0.76899,0.12671
27,0.126615,0.76425,0.109135
28,0.11842,0.76278,0.1188
29,0.10841,0.79099,0.100595
3,0.120325,0.775705,0.10399
30,0.11098,0.790725,0.09826
31,0.122825,0.75145,0.12573
4,0.12457,0.7662,0.10923000000000001
5,0.141445,0.754795,0.10373
6,0.13987,0.75958,0.10057
7,0.13978,0.74527,0.11496
8,0.117785,0.787095,0.095135
9,0.11433,0.77188,0.11378
